day,category,launched,intercepted,not_confirmed_intercepted,source_records
2026-01-31 00:00:00+00:00,uav,90.0,76.0,14.0,1
2026-02-01 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-02-01 00:00:00+00:00,uav,196.0,182.0,14.0,3
2026-02-02 00:00:00+00:00,missile,71.0,38.0,33.0,4
2026-02-02 00:00:00+00:00,uav,479.0,441.0,38.0,3
2026-02-03 00:00:00+00:00,uav,120.0,103.0,17.0,3
2026-02-04 00:00:00+00:00,missile,2.0,0.0,2.0,1
2026-02-04 00:00:00+00:00,uav,202.0,175.0,27.0,3
2026-02-05 00:00:00+00:00,missile,16.0,9.0,7.0,3
2026-02-05 00:00:00+00:00,uav,330.0,299.0,31.0,3
2026-02-06 00:00:00+00:00,missile,9.0,9.0,0.0,1
2026-02-06 00:00:00+00:00,uav,408.0,382.0,26.0,1
2026-02-07 00:00:00+00:00,missile,39.0,24.0,15.0,3
2026-02-07 00:00:00+00:00,uav,101.0,69.0,32.0,1
2026-02-08 00:00:00+00:00,missile,42.0,31.0,11.0,2
2026-02-08 00:00:00+00:00,uav,149.0,116.0,33.0,1
2026-02-09 00:00:00+00:00,missile,24.0,24.0,0.0,1
2026-02-09 00:00:00+00:00,uav,127.0,112.0,15.0,2
2026-02-10 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-02-10 00:00:00+00:00,uav,160.0,143.0,17.0,3
2026-02-11 00:00:00+00:00,missile,29.0,16.0,13.0,4
2026-02-11 00:00:00+00:00,uav,249.0,227.0,22.0,3
2026-02-12 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-02-12 00:00:00+00:00,uav,181.0,138.0,43.0,2
2026-02-13 00:00:00+00:00,missile,3.0,0.0,3.0,2
2026-02-13 00:00:00+00:00,uav,145.0,124.0,21.0,4
2026-02-14 00:00:00+00:00,missile,20.0,20.0,0.0,1
2026-02-14 00:00:00+00:00,uav,83.0,55.0,28.0,1
2026-02-15 00:00:00+00:00,missile,9.0,5.0,4.0,4
2026-02-15 00:00:00+00:00,uav,63.0,53.0,10.0,2
2026-02-16 00:00:00+00:00,missile,33.0,28.0,5.0,5
2026-02-16 00:00:00+00:00,uav,397.0,368.0,29.0,2
2026-02-17 00:00:00+00:00,missile,47.0,46.0,1.0,3
2026-02-17 00:00:00+00:00,uav,127.0,101.0,26.0,2
2026-02-18 00:00:00+00:00,uav,37.0,29.0,8.0,1
2026-02-19 00:00:00+00:00,missile,2.0,0.0,2.0,2
2026-02-19 00:00:00+00:00,uav,151.0,130.0,21.0,3
2026-02-20 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-02-20 00:00:00+00:00,uav,140.0,126.0,14.0,3
2026-02-21 00:00:00+00:00,uav,329.0,306.0,23.0,3
2026-02-22 00:00:00+00:00,missile,51.0,33.0,18.0,6
2026-02-22 00:00:00+00:00,uav,165.0,144.0,21.0,3
2026-02-23 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-02-23 00:00:00+00:00,uav,167.0,145.0,22.0,3
2026-02-24 00:00:00+00:00,uav,127.0,107.0,20.0,2
2026-02-25 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-02-25 00:00:00+00:00,uav,447.0,400.0,47.0,2
2026-02-26 00:00:00+00:00,missile,39.0,32.0,7.0,4
2026-02-26 00:00:00+00:00,uav,200.0,178.0,22.0,2
2026-02-27 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-02-27 00:00:00+00:00,uav,142.0,133.0,9.0,3
2026-02-28 00:00:00+00:00,uav,165.0,152.0,13.0,3
2026-03-01 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-03-01 00:00:00+00:00,uav,132.0,122.0,10.0,3
2026-03-02 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-03-02 00:00:00+00:00,uav,167.0,158.0,9.0,2
2026-03-03 00:00:00+00:00,uav,187.0,167.0,20.0,3
2026-03-04 00:00:00+00:00,missile,2.0,0.0,2.0,2
2026-03-04 00:00:00+00:00,uav,193.0,174.0,19.0,3
2026-03-05 00:00:00+00:00,uav,173.0,143.0,30.0,3
2026-03-06 00:00:00+00:00,uav,510.0,483.0,27.0,2
2026-03-07 00:00:00+00:00,missile,31.0,19.0,12.0,4
2026-03-07 00:00:00+00:00,uav,153.0,134.0,19.0,3
2026-03-08 00:00:00+00:00,missile,2.0,0.0,2.0,1
2026-03-08 00:00:00+00:00,uav,237.0,201.0,36.0,3
2026-03-09 00:00:00+00:00,missile,3.0,0.0,3.0,1
2026-03-09 00:00:00+00:00,uav,186.0,171.0,15.0,3
2026-03-10 00:00:00+00:00,uav,131.0,122.0,9.0,3
2026-03-11 00:00:00+00:00,uav,131.0,114.0,17.0,3
2026-03-12 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-03-12 00:00:00+00:00,uav,171.0,162.0,9.0,3
2026-03-13 00:00:00+00:00,uav,463.0,435.0,28.0,3
2026-03-14 00:00:00+00:00,missile,68.0,58.0,10.0,5
2026-03-14 00:00:00+00:00,uav,114.0,107.0,7.0,3
2026-03-15 00:00:00+00:00,uav,226.0,209.0,17.0,3
2026-03-16 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-03-16 00:00:00+00:00,uav,206.0,182.0,24.0,2
2026-03-17 00:00:00+00:00,uav,181.0,162.0,19.0,3
2026-03-18 00:00:00+00:00,uav,179.0,155.0,24.0,2
2026-03-19 00:00:00+00:00,uav,198.0,175.0,23.0,3
2026-03-20 00:00:00+00:00,uav,192.0,186.0,6.0,2
2026-03-21 00:00:00+00:00,uav,180.0,168.0,12.0,2
2026-03-22 00:00:00+00:00,uav,286.0,269.0,17.0,2
2026-03-23 00:00:00+00:00,missile,16.0,14.0,2.0,4
2026-03-23 00:00:00+00:00,uav,458.0,431.0,27.0,3
2026-03-24 00:00:00+00:00,missile,18.0,18.0,0.0,1
2026-03-24 00:00:00+00:00,uav,755.0,714.0,41.0,3
2026-03-25 00:00:00+00:00,uav,214.0,191.0,23.0,2
2026-03-26 00:00:00+00:00,uav,146.0,137.0,9.0,2
2026-03-27 00:00:00+00:00,uav,337.0,316.0,21.0,2
2026-03-28 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-03-28 00:00:00+00:00,uav,483.0,421.0,62.0,2
2026-03-29 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-03-29 00:00:00+00:00,uav,230.0,216.0,14.0,4
2026-03-30 00:00:00+00:00,uav,328.0,306.0,22.0,2
2026-03-31 00:00:00+00:00,uav,342.0,301.0,41.0,2
2026-04-01 00:00:00+00:00,uav,565.0,524.0,41.0,3
2026-04-02 00:00:00+00:00,missile,14.0,2.0,12.0,3
2026-04-02 00:00:00+00:00,uav,542.0,515.0,27.0,1
2026-04-03 00:00:00+00:00,missile,25.0,24.0,1.0,1
2026-04-03 00:00:00+00:00,uav,332.0,306.0,26.0,2
2026-04-04 00:00:00+00:00,uav,187.0,170.0,17.0,2
2026-04-05 00:00:00+00:00,uav,217.0,190.0,27.0,2
2026-04-06 00:00:00+00:00,uav,178.0,145.0,33.0,2
2026-04-07 00:00:00+00:00,uav,211.0,181.0,30.0,2
2026-04-08 00:00:00+00:00,uav,211.0,191.0,20.0,2
2026-04-09 00:00:00+00:00,uav,196.0,181.0,15.0,2
2026-04-10 00:00:00+00:00,uav,242.0,215.0,27.0,2
2026-04-13 00:00:00+00:00,missile,5.0,1.0,4.0,2
2026-04-13 00:00:00+00:00,uav,288.0,262.0,26.0,3
2026-04-14 00:00:00+00:00,missile,3.0,0.0,3.0,1
2026-04-14 00:00:00+00:00,uav,412.0,397.0,15.0,2
2026-04-15 00:00:00+00:00,missile,44.0,31.0,13.0,3
2026-04-15 00:00:00+00:00,uav,676.0,653.0,23.0,2
2026-04-16 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-04-16 00:00:00+00:00,uav,246.0,221.0,25.0,2
2026-04-17 00:00:00+00:00,uav,296.0,267.0,29.0,2
2026-04-18 00:00:00+00:00,uav,298.0,265.0,33.0,2
2026-04-19 00:00:00+00:00,uav,211.0,182.0,29.0,2
2026-04-20 00:00:00+00:00,missile,2.0,1.0,1.0,1
2026-04-20 00:00:00+00:00,uav,207.0,180.0,27.0,2
2026-04-21 00:00:00+00:00,uav,240.0,214.0,26.0,2
2026-04-22 00:00:00+00:00,uav,228.0,212.0,16.0,2
2026-04-23 00:00:00+00:00,missile,2.0,0.0,2.0,1
2026-04-23 00:00:00+00:00,uav,122.0,111.0,11.0,2
2026-04-24 00:00:00+00:00,missile,13.0,0.0,13.0,2
2026-04-24 00:00:00+00:00,uav,664.0,625.0,39.0,2
2026-04-25 00:00:00+00:00,missile,34.0,30.0,4.0,2
2026-04-25 00:00:00+00:00,uav,228.0,208.0,20.0,2
2026-04-26 00:00:00+00:00,uav,134.0,114.0,20.0,2
2026-04-27 00:00:00+00:00,uav,161.0,133.0,28.0,2
2026-04-28 00:00:00+00:00,uav,224.0,207.0,17.0,2
2026-04-29 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-04-29 00:00:00+00:00,uav,258.0,224.0,34.0,2
2026-04-30 00:00:00+00:00,uav,269.0,249.0,20.0,2
2026-05-01 00:00:00+00:00,uav,645.0,603.0,42.0,3
2026-05-02 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-05-02 00:00:00+00:00,uav,553.0,527.0,26.0,3
2026-05-03 00:00:00+00:00,missile,7.0,4.0,3.0,2
2026-05-03 00:00:00+00:00,uav,439.0,360.0,79.0,3
2026-05-04 00:00:00+00:00,missile,12.0,1.0,11.0,2
2026-05-04 00:00:00+00:00,uav,285.0,252.0,33.0,3
2026-05-05 00:00:00+00:00,missile,3.0,0.0,3.0,2
2026-05-05 00:00:00+00:00,uav,169.0,150.0,19.0,2
2026-05-06 00:00:00+00:00,uav,152.0,142.0,10.0,2
2026-05-07 00:00:00+00:00,uav,122.0,111.0,11.0,2
2026-05-08 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-05-08 00:00:00+00:00,uav,63.0,54.0,9.0,2
2026-05-09 00:00:00+00:00,uav,43.0,43.0,0.0,2
2026-05-10 00:00:00+00:00,uav,76.0,76.0,0.0,3
2026-05-11 00:00:00+00:00,uav,314.0,290.0,24.0,3
2026-05-12 00:00:00+00:00,uav,270.0,242.0,28.0,3
2026-05-13 00:00:00+00:00,missile,21.0,12.0,9.0,2
2026-05-13 00:00:00+00:00,uav,1428.0,1362.0,66.0,2
2026-05-14 00:00:00+00:00,missile,41.0,30.0,11.0,3
2026-05-14 00:00:00+00:00,uav,205.0,194.0,11.0,2
2026-05-15 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-05-15 00:00:00+00:00,uav,358.0,333.0,25.0,2
2026-05-16 00:00:00+00:00,uav,355.0,347.0,8.0,2
2026-05-17 00:00:00+00:00,missile,24.0,6.0,18.0,3
2026-05-17 00:00:00+00:00,uav,589.0,568.0,21.0,2
2026-05-18 00:00:00+00:00,uav,267.0,238.0,29.0,2
2026-05-19 00:00:00+00:00,missile,3.0,2.0,1.0,2
2026-05-19 00:00:00+00:00,uav,208.0,185.0,23.0,2
2026-05-20 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-05-20 00:00:00+00:00,uav,237.0,221.0,16.0,3
2026-05-21 00:00:00+00:00,uav,161.0,152.0,9.0,2
2026-05-22 00:00:00+00:00,uav,169.0,147.0,22.0,2
2026-05-23 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-05-23 00:00:00+00:00,uav,635.0,584.0,51.0,2
2026-05-24 00:00:00+00:00,missile,90.0,55.0,35.0,5
2026-05-24 00:00:00+00:00,uav,298.0,282.0,16.0,2
2026-05-25 00:00:00+00:00,missile,2.0,0.0,2.0,2
2026-05-25 00:00:00+00:00,uav,197.0,186.0,11.0,2
2026-05-26 00:00:00+00:00,uav,190.0,177.0,13.0,2
2026-05-27 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-05-27 00:00:00+00:00,uav,200.0,191.0,9.0,3
2026-05-28 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-05-28 00:00:00+00:00,uav,306.0,291.0,15.0,2
2026-05-29 00:00:00+00:00,missile,7.0,5.0,2.0,2
2026-05-29 00:00:00+00:00,uav,330.0,319.0,11.0,2
2026-05-30 00:00:00+00:00,uav,275.0,258.0,17.0,2
2026-05-31 00:00:00+00:00,uav,342.0,305.0,37.0,2
2026-06-01 00:00:00+00:00,missile,41.0,11.0,30.0,2
2026-06-01 00:00:00+00:00,uav,742.0,688.0,54.0,2
2026-06-02 00:00:00+00:00,missile,32.0,29.0,3.0,2
2026-06-02 00:00:00+00:00,uav,273.0,264.0,9.0,2
2026-06-03 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-06-03 00:00:00+00:00,uav,360.0,331.0,29.0,2
2026-06-04 00:00:00+00:00,missile,2.0,0.0,2.0,1
2026-06-04 00:00:00+00:00,uav,270.0,252.0,18.0,2
2026-06-05 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-06-05 00:00:00+00:00,uav,348.0,325.0,23.0,2
2026-06-06 00:00:00+00:00,uav,318.0,297.0,21.0,2
2026-06-07 00:00:00+00:00,uav,214.0,183.0,31.0,2
2026-06-08 00:00:00+00:00,missile,4.0,0.0,4.0,2
2026-06-08 00:00:00+00:00,uav,247.0,227.0,20.0,2
2026-06-09 00:00:00+00:00,uav,286.0,260.0,26.0,2
2026-06-10 00:00:00+00:00,missile,6.0,2.0,4.0,3
2026-06-10 00:00:00+00:00,uav,298.0,272.0,26.0,2
2026-06-11 00:00:00+00:00,uav,201.0,186.0,15.0,2
2026-06-12 00:00:00+00:00,missile,2.0,2.0,0.0,1
2026-06-12 00:00:00+00:00,uav,199.0,191.0,8.0,2
2026-06-13 00:00:00+00:00,missile,2.0,0.0,2.0,1
2026-06-13 00:00:00+00:00,uav,158.0,151.0,7.0,2
2026-06-14 00:00:00+00:00,missile,70.0,50.0,20.0,3
2026-06-14 00:00:00+00:00,uav,667.0,638.0,29.0,2
2026-06-15 00:00:00+00:00,missile,2.0,0.0,2.0,1
2026-06-15 00:00:00+00:00,uav,196.0,178.0,18.0,2
2026-06-16 00:00:00+00:00,uav,210.0,188.0,22.0,2
2026-06-17 00:00:00+00:00,missile,7.0,4.0,3.0,1
2026-06-17 00:00:00+00:00,uav,292.0,265.0,27.0,2
2026-06-18 00:00:00+00:00,uav,159.0,148.0,11.0,2
2026-06-19 00:00:00+00:00,uav,200.0,193.0,7.0,2
2026-06-20 00:00:00+00:00,missile,4.0,0.0,4.0,2
2026-06-20 00:00:00+00:00,uav,204.0,195.0,9.0,2
2026-06-21 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-06-21 00:00:00+00:00,uav,203.0,194.0,9.0,2
2026-06-22 00:00:00+00:00,uav,211.0,194.0,17.0,3
2026-06-23 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-06-23 00:00:00+00:00,uav,130.0,124.0,6.0,2
2026-06-24 00:00:00+00:00,missile,2.0,0.0,2.0,2
2026-06-24 00:00:00+00:00,uav,114.0,107.0,7.0,2
2026-06-25 00:00:00+00:00,missile,7.0,3.0,4.0,1
2026-06-25 00:00:00+00:00,uav,235.0,220.0,15.0,2
2026-06-26 00:00:00+00:00,uav,189.0,173.0,16.0,2
2026-06-27 00:00:00+00:00,missile,8.0,8.0,0.0,3
2026-06-27 00:00:00+00:00,uav,185.0,168.0,17.0,2
2026-06-28 00:00:00+00:00,uav,162.0,136.0,26.0,2
2026-06-29 00:00:00+00:00,uav,205.0,189.0,16.0,2
2026-06-30 00:00:00+00:00,missile,2.0,1.0,1.0,2
2026-06-30 00:00:00+00:00,uav,233.0,212.0,21.0,2
2026-07-01 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-07-01 00:00:00+00:00,uav,550.0,530.0,20.0,2
2026-07-02 00:00:00+00:00,missile,76.0,49.0,27.0,6
2026-07-02 00:00:00+00:00,uav,157.0,134.0,23.0,2
2026-07-03 00:00:00+00:00,missile,2.0,0.0,2.0,2
2026-07-03 00:00:00+00:00,uav,129.0,112.0,17.0,2
2026-07-04 00:00:00+00:00,missile,4.0,3.0,1.0,2
2026-07-04 00:00:00+00:00,uav,177.0,164.0,13.0,2
2026-07-05 00:00:00+00:00,missile,2.0,0.0,2.0,1
2026-07-05 00:00:00+00:00,uav,438.0,413.0,25.0,2
2026-07-06 00:00:00+00:00,missile,70.0,37.0,33.0,5
2026-07-06 00:00:00+00:00,uav,198.0,183.0,15.0,2
2026-07-07 00:00:00+00:00,missile,8.0,0.0,8.0,3
2026-07-07 00:00:00+00:00,uav,228.0,198.0,30.0,2
2026-07-08 00:00:00+00:00,missile,4.0,0.0,4.0,2
2026-07-08 00:00:00+00:00,uav,126.0,104.0,22.0,2
2026-07-09 00:00:00+00:00,uav,207.0,184.0,23.0,2
2026-07-10 00:00:00+00:00,missile,16.0,2.0,14.0,4
2026-07-10 00:00:00+00:00,uav,145.0,135.0,10.0,2
2026-07-11 00:00:00+00:00,missile,10.0,7.0,3.0,2
2026-07-11 00:00:00+00:00,uav,189.0,169.0,20.0,2
2026-07-12 00:00:00+00:00,missile,3.0,3.0,0.0,1
2026-07-12 00:00:00+00:00,uav,244.0,233.0,11.0,2
2026-07-13 00:00:00+00:00,missile,10.0,7.0,3.0,2
2026-07-13 00:00:00+00:00,uav,239.0,212.0,27.0,2
2026-07-14 00:00:00+00:00,missile,4.0,0.0,4.0,2
2026-07-14 00:00:00+00:00,uav,212.0,191.0,21.0,2
2026-07-15 00:00:00+00:00,missile,18.0,3.0,15.0,4
2026-07-15 00:00:00+00:00,uav,261.0,244.0,17.0,2
2026-07-16 00:00:00+00:00,missile,8.0,5.0,3.0,2
2026-07-16 00:00:00+00:00,uav,177.0,162.0,15.0,2
2026-07-17 00:00:00+00:00,missile,7.0,1.0,6.0,3
2026-07-17 00:00:00+00:00,uav,161.0,140.0,21.0,2
2026-07-18 00:00:00+00:00,missile,43.0,18.0,25.0,4
2026-07-18 00:00:00+00:00,uav,189.0,172.0,17.0,2
2026-07-19 00:00:00+00:00,missile,11.0,1.0,10.0,4
2026-07-19 00:00:00+00:00,uav,166.0,153.0,13.0,2
2026-07-20 00:00:00+00:00,missile,2.0,0.0,2.0,1
2026-07-20 00:00:00+00:00,uav,133.0,121.0,12.0,2
2026-07-21 00:00:00+00:00,missile,8.0,3.0,5.0,3
2026-07-21 00:00:00+00:00,uav,291.0,279.0,12.0,2
2026-07-22 00:00:00+00:00,missile,8.0,2.0,6.0,3
2026-07-22 00:00:00+00:00,uav,218.0,204.0,14.0,2
2026-07-23 00:00:00+00:00,missile,8.0,4.0,4.0,2
2026-07-23 00:00:00+00:00,uav,236.0,216.0,20.0,2
2026-07-24 00:00:00+00:00,missile,7.0,1.0,6.0,3
2026-07-24 00:00:00+00:00,uav,320.0,281.0,39.0,3
2026-07-25 00:00:00+00:00,missile,10.0,6.0,4.0,3
2026-07-25 00:00:00+00:00,uav,188.0,156.0,32.0,2
2026-07-26 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-07-26 00:00:00+00:00,uav,204.0,180.0,24.0,2
2026-07-27 00:00:00+00:00,missile,4.0,0.0,4.0,2
2026-07-27 00:00:00+00:00,uav,195.0,171.0,24.0,2
2026-07-28 00:00:00+00:00,uav,130.0,115.0,15.0,2
2026-07-29 00:00:00+00:00,missile,2.0,0.0,2.0,1
2026-07-29 00:00:00+00:00,uav,351.0,332.0,19.0,2
2026-07-30 00:00:00+00:00,missile,78.0,55.0,23.0,5
2026-07-30 00:00:00+00:00,uav,340.0,280.0,60.0,2
2026-07-31 00:00:00+00:00,missile,38.0,3.0,35.0,5
2026-07-31 00:00:00+00:00,uav,257.0,226.0,31.0,2
2026-08-01 00:00:00+00:00,missile,1.0,1.0,0.0,1
2026-08-01 00:00:00+00:00,uav,193.0,169.0,24.0,2
2026-08-02 00:00:00+00:00,uav,238.0,220.0,18.0,2
2026-08-03 00:00:00+00:00,missile,3.0,0.0,3.0,2
2026-08-03 00:00:00+00:00,uav,197.0,178.0,19.0,2
2026-08-04 00:00:00+00:00,missile,31.0,0.0,31.0,4
2026-08-04 00:00:00+00:00,uav,202.0,185.0,17.0,2
2026-08-05 00:00:00+00:00,missile,5.0,2.0,3.0,3
2026-08-05 00:00:00+00:00,uav,151.0,116.0,35.0,2
2026-08-06 00:00:00+00:00,uav,213.0,180.0,33.0,2
2026-08-07 00:00:00+00:00,missile,8.0,0.0,8.0,2
2026-08-07 00:00:00+00:00,uav,230.0,214.0,16.0,2
2026-08-08 00:00:00+00:00,missile,17.0,5.0,12.0,2
2026-08-08 00:00:00+00:00,uav,202.0,174.0,28.0,1
2026-08-09 00:00:00+00:00,missile,14.0,13.0,1.0,2
2026-08-09 00:00:00+00:00,uav,220.0,186.0,34.0,2
2026-08-10 00:00:00+00:00,missile,0.0,0.0,0.0,1
2026-08-10 00:00:00+00:00,uav,203.0,181.0,22.0,2
2026-08-11 00:00:00+00:00,missile,4.0,1.0,3.0,4
2026-08-11 00:00:00+00:00,uav,256.0,230.0,26.0,2
2026-08-12 00:00:00+00:00,missile,7.0,5.0,2.0,3
2026-08-12 00:00:00+00:00,uav,187.0,165.0,22.0,2
2026-08-14 00:00:00+00:00,missile,1.0,1.0,0.0,1
2026-08-14 00:00:00+00:00,uav,244.0,216.0,28.0,2
2026-08-15 00:00:00+00:00,missile,3.0,3.0,0.0,2
2026-08-15 00:00:00+00:00,uav,174.0,153.0,21.0,2
2026-08-16 00:00:00+00:00,uav,189.0,167.0,22.0,2
2026-08-17 00:00:00+00:00,missile,10.0,7.0,3.0,2
2026-08-17 00:00:00+00:00,uav,238.0,202.0,36.0,2
2026-08-18 00:00:00+00:00,missile,6.0,0.0,6.0,3
2026-08-18 00:00:00+00:00,uav,224.0,209.0,15.0,3
2026-08-19 00:00:00+00:00,missile,0.0,0.0,0.0,1
2026-08-19 00:00:00+00:00,uav,253.0,230.0,23.0,2
2026-08-20 00:00:00+00:00,missile,44.0,39.0,5.0,2
2026-08-20 00:00:00+00:00,uav,192.0,164.0,28.0,2
2026-08-21 00:00:00+00:00,missile,3.0,3.0,0.0,2
2026-08-21 00:00:00+00:00,uav,319.0,284.0,35.0,2
2026-08-22 00:00:00+00:00,uav,205.0,175.0,30.0,2
2026-08-23 00:00:00+00:00,missile,8.0,3.0,5.0,2
2026-08-23 00:00:00+00:00,uav,226.0,192.0,34.0,2
2026-08-24 00:00:00+00:00,missile,2.0,0.0,2.0,2
2026-08-24 00:00:00+00:00,uav,187.0,161.0,26.0,2
2026-08-25 00:00:00+00:00,uav,225.0,197.0,28.0,2
2026-08-26 00:00:00+00:00,missile,9.0,8.0,1.0,2
2026-08-26 00:00:00+00:00,uav,294.0,258.0,36.0,2
2026-08-27 00:00:00+00:00,uav,338.0,291.0,47.0,3
2026-08-28 00:00:00+00:00,missile,9.0,6.0,3.0,3
2026-08-28 00:00:00+00:00,uav,379.0,322.0,57.0,3
2026-08-29 00:00:00+00:00,missile,2.0,0.0,2.0,1
2026-08-29 00:00:00+00:00,uav,399.0,369.0,30.0,3
2026-08-30 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-08-30 00:00:00+00:00,uav,182.0,157.0,25.0,2
2026-08-31 00:00:00+00:00,missile,11.0,10.0,1.0,3
2026-08-31 00:00:00+00:00,uav,265.0,234.0,31.0,2
2026-09-01 00:00:00+00:00,missile,4.0,0.0,4.0,2
2026-09-01 00:00:00+00:00,uav,312.0,259.0,53.0,3
2026-09-02 00:00:00+00:00,uav,218.0,190.0,28.0,2
2026-09-03 00:00:00+00:00,missile,1.0,0.0,1.0,1
2026-09-03 00:00:00+00:00,uav,162.0,144.0,18.0,2
2026-09-04 00:00:00+00:00,missile,0.0,0.0,0.0,1
2026-09-04 00:00:00+00:00,uav,204.0,165.0,39.0,2
2026-09-05 00:00:00+00:00,uav,156.0,130.0,26.0,2
2026-09-06 00:00:00+00:00,uav,141.0,120.0,21.0,2
2026-09-07 00:00:00+00:00,missile,2.0,2.0,0.0,1
2026-09-07 00:00:00+00:00,uav,227.0,203.0,24.0,2
2026-09-08 00:00:00+00:00,missile,34.0,31.0,3.0,2
2026-09-08 00:00:00+00:00,uav,287.0,256.0,31.0,2
2026-09-09 00:00:00+00:00,uav,209.0,188.0,21.0,2
2026-09-10 00:00:00+00:00,uav,216.0,193.0,23.0,2
2026-09-11 00:00:00+00:00,missile,16.0,8.0,8.0,4
2026-09-11 00:00:00+00:00,uav,195.0,176.0,19.0,2
2026-09-12 00:00:00+00:00,uav,903.0,781.0,122.0,3
2026-09-13 00:00:00+00:00,uav,462.0,426.0,36.0,3
2026-09-14 00:00:00+00:00,uav,224.0,211.0,13.0,2
2026-09-15 00:00:00+00:00,uav,112.0,95.0,17.0,2
2026-09-16 00:00:00+00:00,missile,4.0,0.0,4.0,3
2026-09-16 00:00:00+00:00,uav,226.0,193.0,33.0,2
2026-09-17 00:00:00+00:00,uav,171.0,147.0,24.0,2
2026-09-18 00:00:00+00:00,missile,2.0,0.0,2.0,1
2026-09-18 00:00:00+00:00,uav,241.0,208.0,33.0,2
